state,district,commodity,forecast_horizon_months,forecast_month,current_price,predicted_price,lower_bound,upper_bound,price_change_pct,market_signal,uncertainty_level,weather_risk_level,weather_disruption_score,weather_data_status,market_insight,uncertainty_insight,weather_insight,planning_context,farmer_insight,decision_warning,recommendation_status,market_data_status,forecast_data_status,explainability_status
West Bengal,Siliguri,Onion,3,2026-11-01,3465.6312903225808,3247.208918118433,3188.012759139785,3340.787212544803,-6.3025277043772645,FALLING,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,Onion is forecast to decrease by 6.3% over the selected horizon.,"The estimated price range is ₹3,188 to ₹3,341. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Onion is forecast to decrease by 6.3% over the selected horizon. The estimated price range is ₹3,188 to ₹3,341. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Potato,1,2026-09-01,1754.2367741935482,1643.8093174207756,1617.8301991039427,1680.03506827957,-6.294900346251028,FALLING,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,Potato is forecast to decrease by 6.3% over the selected horizon.,"The estimated price range is ₹1,618 to ₹1,680. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Potato is forecast to decrease by 6.3% over the selected horizon. The estimated price range is ₹1,618 to ₹1,680. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Potato,2,2026-10-01,1754.2367741935482,1615.9407863366923,1559.4001733333337,1687.3012660714285,-7.883541714055836,FALLING,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,Potato is forecast to decrease by 7.9% over the selected horizon.,"The estimated price range is ₹1,559 to ₹1,687. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Potato is forecast to decrease by 7.9% over the selected horizon. The estimated price range is ₹1,559 to ₹1,687. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Potato,3,2026-11-01,1754.2367741935482,1597.4965917804632,1555.5706019354836,1681.4513952263612,-8.934950214183091,FALLING,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,Potato is forecast to decrease by 8.9% over the selected horizon.,"The estimated price range is ₹1,556 to ₹1,681. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Potato is forecast to decrease by 8.9% over the selected horizon. The estimated price range is ₹1,556 to ₹1,681. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Rice,1,2026-09-01,3312.9729032258065,3176.153829227646,3132.8136384024574,3232.609243032697,-4.129797556295775,FALLING,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,Rice is forecast to decrease by 4.1% over the selected horizon.,"The estimated price range is ₹3,133 to ₹3,233. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Rice is forecast to decrease by 4.1% over the selected horizon. The estimated price range is ₹3,133 to ₹3,233. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Rice,2,2026-10-01,3312.9729032258065,3130.194339335118,3044.201270967742,3197.8980492473124,-5.517055805458564,FALLING,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,Rice is forecast to decrease by 5.5% over the selected horizon.,"The estimated price range is ₹3,044 to ₹3,198. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Rice is forecast to decrease by 5.5% over the selected horizon. The estimated price range is ₹3,044 to ₹3,198. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Rice,3,2026-11-01,3312.9729032258065,3086.251973394332,3018.8153274193546,3168.56257764977,-6.843428438871895,FALLING,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,Rice is forecast to decrease by 6.8% over the selected horizon.,"The estimated price range is ₹3,019 to ₹3,169. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Rice is forecast to decrease by 6.8% over the selected horizon. The estimated price range is ₹3,019 to ₹3,169. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Tomato,1,2026-09-01,2033.830967741936,2063.744346209824,1940.397677141268,2123.534896221198,1.4707898022174033,STABLE,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,"Tomato is forecast to remain relatively stable, with an estimated change of +1.5%.","The estimated price range is ₹1,940 to ₹2,124. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,The forecast indicates a relatively stable market signal. Use the uncertainty range for planning.,"Tomato is forecast to remain relatively stable, with an estimated change of +1.5%. The estimated price range is ₹1,940 to ₹2,124. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Tomato,2,2026-10-01,2033.830967741936,2117.2114920752133,2082.5090335445466,2161.3778139784945,4.099678176591566,RISING,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,Tomato is forecast to increase by 4.1% over the selected horizon.,"The estimated price range is ₹2,083 to ₹2,161. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Tomato is forecast to increase by 4.1% over the selected horizon. The estimated price range is ₹2,083 to ₹2,161. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Tomato,3,2026-11-01,2033.830967741936,2106.94421668921,2069.353698924731,2151.345292319508,3.594853756625014,RISING,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,Tomato is forecast to increase by 3.6% over the selected horizon.,"The estimated price range is ₹2,069 to ₹2,151. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,"The forecast indicates an upward market signal, but the uncertainty range should still be considered.","Tomato is forecast to increase by 3.6% over the selected horizon. The estimated price range is ₹2,069 to ₹2,151. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Wheat,1,2026-09-01,3775.457096774194,3622.11451643996,3588.640626497696,3652.1062447311824,-4.0615633128304385,FALLING,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,Wheat is forecast to decrease by 4.1% over the selected horizon.,"The estimated price range is ₹3,589 to ₹3,652. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Wheat is forecast to decrease by 4.1% over the selected horizon. The estimated price range is ₹3,589 to ₹3,652. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Wheat,2,2026-10-01,3775.457096774194,3441.509723484864,3370.448581468071,3494.9147439463763,-8.845217008946,FALLING,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,Wheat is forecast to decrease by 8.8% over the selected horizon.,"The estimated price range is ₹3,370 to ₹3,495. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Wheat is forecast to decrease by 8.8% over the selected horizon. The estimated price range is ₹3,370 to ₹3,495. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
West Bengal,Siliguri,Wheat,3,2026-11-01,3775.457096774194,3309.3018591556856,3246.2988405529964,3351.95188967742,-12.346988077729664,FALLING,LOW,MODERATE,1,SYNTHETIC_DEMO_DATA,Wheat is forecast to decrease by 12.3% over the selected horizon.,"The estimated price range is ₹3,246 to ₹3,352. Uncertainty level: LOW.",Moderate weather-disruption signal is present. Weather conditions should be monitored.,"The forecast indicates a downward market signal, so alternative market scenarios should be considered.","Wheat is forecast to decrease by 12.3% over the selected horizon. The estimated price range is ₹3,246 to ₹3,352. Uncertainty level: LOW. Moderate weather-disruption signal is present. Weather conditions should be monitored.","This is decision-support information, not a guarantee of future price, yield, revenue, or profit.",INFORMATIONAL_DECISION_SUPPORT,SYNTHETIC_DEMO_DATA,MODEL_FORECAST_DEMO,RULE_BASED_EXPLANATION
