state,district,market,commodity,month,avg_min_price,avg_max_price,avg_modal_price,min_modal_price,max_modal_price,median_modal_price,std_modal_price,observation_count
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2024-04-01,3359.250333333333,3835.552,3591.485666666667,3386.36,3720.94,3593.74,88.03138949117586,30
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2024-05-01,3264.968709677419,3705.9503225806448,3497.208064516129,3306.45,3683.1,3498.35,77.66498998559365,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2024-06-01,3131.400666666667,3566.6070000000004,3344.926,3179.45,3588.45,3339.42,87.93279352182395,30
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2024-07-01,2964.0412903225806,3345.0554838709677,3145.7122580645164,2915.35,3341.34,3162.93,97.18298804179247,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2024-08-01,2746.1629032258065,3113.8654838709676,2935.7083870967745,2741.97,3075.26,2947.32,86.99639418185772,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2024-09-01,2655.1283333333336,3013.9506666666666,2831.099,2696.45,3007.91,2836.55,65.27461857414414,30
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2024-10-01,2656.048387096774,3027.5148387096774,2851.2722580645163,2665.27,3036.36,2860.03,95.77932291504528,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2024-11-01,2756.760333333333,3148.028,2952.8996666666667,2744.98,3114.62,2959.085,81.58208375336002,30
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2024-12-01,2940.2619354838707,3347.2493548387097,3152.3809677419354,2949.75,3343.13,3166.4,81.12976586328978,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2025-01-01,3125.788064516129,3577.280322580645,3345.6906451612904,3168.39,3522.65,3337.61,87.21194917882487,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2025-02-01,3321.5225,3782.056071428571,3554.529285714286,3325.56,3746.27,3558.77,85.44519542778959,28
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2025-03-01,3370.4051612903227,3849.9435483870966,3616.6777419354835,3457.79,3795.49,3622.81,73.55142947668999,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2025-04-01,3393.3696666666665,3866.305,3632.9413333333337,3442.94,3816.12,3637.31,87.11190269569587,30
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2025-05-01,3298.1051612903225,3755.94,3527.355806451613,3298.31,3726.08,3526.31,97.72665845012776,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2025-06-01,3143.4953333333333,3587.9273333333335,3379.7893333333336,3236.43,3595.1,3369.19,80.23771131320729,30
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2025-07-01,2937.1887096774194,3340.6293548387093,3127.8970967741934,2931.45,3315.63,3127.27,95.34348550350457,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2025-08-01,2780.796774193548,3150.6922580645164,2964.3987096774194,2789.69,3108.25,2966.25,81.30924702401877,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2025-09-01,2662.5826666666667,3052.042,2865.822,2681.1,3043.47,2856.5649999999996,80.63156455606341,30
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2025-10-01,2673.594193548387,3049.374516129032,2861.2412903225804,2723.63,2990.26,2862.84,58.35920131632692,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2025-11-01,2800.1566666666668,3204.6676666666667,3003.144333333333,2791.56,3179.53,3002.035,82.44800416577445,30
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2025-12-01,2949.485806451613,3386.269677419355,3156.761612903226,2970.84,3296.22,3180.41,70.13039531695108,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2026-01-01,3136.8987096774194,3553.797096774194,3352.6061290322577,3214.94,3569.35,3356.01,78.00517370351851,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2026-02-01,3324.950714285714,3774.9660714285715,3546.1507142857145,3361.43,3775.44,3562.74,87.68693614125925,28
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2026-03-01,3420.9283870967743,3856.7799999999997,3644.986774193548,3434.83,3837.26,3634.43,84.26179297827687,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2026-04-01,3415.6513333333337,3898.608333333333,3656.547,3443.5,3927.85,3659.655,91.64260088837617,30
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2026-05-01,3319.3661290322584,3763.4429032258063,3544.2829032258064,3302.71,3761.14,3562.95,97.97968116548626,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2026-06-01,3139.8830000000003,3595.585666666667,3375.4793333333337,3230.96,3653.18,3369.6850000000004,85.36658944015312,30
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2026-07-01,2943.438387096774,3358.5954838709677,3149.068387096774,2897.46,3329.29,3177.72,110.72230215263093,31
Jharkhand,Jamshedpur,Jamshedpur Market,Onion,2026-08-01,2778.786129032258,3198.8274193548386,2985.169032258065,2794.5,3159.38,2995.13,94.89862659191782,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2023-01-01,1489.164193548387,1698.088387096774,1594.7783870967742,1525.74,1678.17,1589.15,43.28920751540537,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2023-02-01,1568.3360714285716,1778.3500000000001,1677.2003571428572,1572.64,1790.98,1662.12,52.09573427352148,28
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2023-03-01,1654.9641935483871,1879.1745161290323,1768.093548387097,1656.15,1862.4,1773.8,49.028718288256904,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2023-04-01,1678.4193333333335,1912.9213333333332,1795.908,1726.2,1883.63,1791.005,41.26673298232467,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2023-05-01,1647.4174193548388,1870.0122580645161,1756.444193548387,1666.34,1832.79,1755.02,42.49629260490007,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2023-06-01,1592.3566666666666,1808.6913333333332,1703.362,1613.64,1795.75,1703.3899999999999,42.78550055721022,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2023-07-01,1503.0090322580645,1705.5377419354838,1605.5822580645163,1516.79,1704.55,1601.75,48.78300289442879,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2023-08-01,1411.4232258064517,1613.7464516129032,1513.149677419355,1390.92,1574.91,1523.83,46.15210255115651,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2023-09-01,1341.493,1511.0393333333334,1429.0796666666668,1312.85,1506.86,1433.875,42.37857164143005,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2023-10-01,1322.1245161290324,1495.3187096774193,1406.111935483871,1333.85,1488.85,1407.66,38.75997423626214,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2023-11-01,1337.716,1537.868,1437.7730000000001,1308.08,1531.21,1451.04,55.8902902646075,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2023-12-01,1403.3129032258064,1596.2229032258065,1506.5064516129032,1442.25,1606.54,1511.19,39.96514185707229,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2024-01-01,1506.4945161290323,1712.7587096774196,1604.118387096774,1520.46,1679.6,1608.12,39.51554960575847,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2024-02-01,1594.066551724138,1826.1858620689654,1706.951724137931,1583.56,1829.32,1712.57,50.416734259070715,29
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2024-03-01,1668.5706451612905,1892.3370967741935,1788.9654838709678,1706.64,1881.41,1792.51,41.39835615405594,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2024-04-01,1694.867,1942.0953333333334,1821.5613333333336,1724.52,1879.67,1832.415,43.84163693562781,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2024-05-01,1674.338387096774,1909.246129032258,1797.0709677419354,1702.27,1891.49,1793.13,48.20803040675823,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2024-06-01,1618.6436666666666,1826.5596666666668,1731.7593333333332,1637.38,1834.51,1741.495,44.611246914476276,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2024-07-01,1507.5609677419354,1728.2535483870968,1619.9316129032259,1532.2,1689.82,1618.22,41.15599122823421,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2024-08-01,1434.5177419354839,1623.2909677419354,1530.1035483870967,1419.02,1620.08,1527.17,50.931303900344524,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2024-09-01,1344.287,1535.7973333333332,1442.5936666666666,1361.54,1527.09,1442.185,36.84887538482608,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2024-10-01,1342.888064516129,1533.9206451612904,1439.3567741935483,1346.39,1499.67,1444.6,36.50701972562688,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2024-11-01,1358.316,1547.8806666666667,1454.1053333333334,1379.82,1535.52,1442.005,39.98519818661638,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2024-12-01,1429.6519354838708,1637.3067741935486,1536.4916129032258,1445.03,1626.11,1535.46,44.03519123737092,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2025-01-01,1520.1951612903226,1725.092258064516,1621.6125806451612,1513.14,1702.02,1629.26,45.330140595983465,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2025-02-01,1622.24,1833.4171428571428,1729.8564285714288,1660.56,1815.33,1733.55,42.65335228146271,28
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2025-03-01,1679.798064516129,1925.7387096774194,1797.6725806451611,1728.69,1892.64,1810.69,45.85492732286186,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2025-04-01,1719.763,1947.0576666666668,1833.0529999999999,1762.5,1926.45,1827.6799999999998,38.96496792212733,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2025-05-01,1699.8670967741934,1927.4635483870968,1812.556129032258,1732.36,1878.56,1807.15,39.87168023191564,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2025-06-01,1629.6166666666666,1862.9866666666667,1751.1523333333332,1654.22,1840.75,1747.115,52.77851650731235,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2025-07-01,1547.6464516129033,1753.6554838709678,1650.8848387096775,1541.3,1783.55,1649.18,45.5222940159337,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2025-08-01,1460.2445161290323,1670.1151612903225,1569.1783870967743,1491.25,1657.49,1564.3,45.27420399423731,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2025-09-01,1385.3736666666666,1584.532,1486.4226666666666,1401.13,1551.94,1483.895,33.52179763648734,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2025-10-01,1357.6609677419353,1541.5067741935484,1450.9390322580646,1397.35,1521.66,1444.39,34.07748517274896,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2025-11-01,1373.9083333333333,1562.1193333333333,1472.6686666666667,1404.92,1548.1,1471.795,31.570474719633008,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2025-12-01,1446.9803225806452,1651.845806451613,1554.0529032258064,1468.97,1676.44,1543.04,50.96549173663478,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2026-01-01,1555.4025806451614,1767.8512903225806,1656.141935483871,1542.62,1749.42,1660.57,52.62688675441827,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2026-02-01,1639.5189285714284,1875.855,1762.5375000000001,1609.42,1885.51,1765.385,56.13681254888049,28
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2026-03-01,1709.9848387096774,1961.927741935484,1832.5429032258064,1741.8,1902.33,1834.37,43.32711962066781,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2026-04-01,1736.4743333333333,1968.9923333333331,1852.8413333333333,1783.25,1911.16,1854.0349999999999,31.492814476927304,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2026-05-01,1718.3722580645162,1947.0445161290322,1836.6048387096773,1745.19,1888.47,1841.02,37.4231938661011,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2026-06-01,1667.78,1894.2253333333333,1783.234,1695.17,1864.92,1778.105,43.72705968808695,30
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2026-07-01,1557.5425806451613,1782.349677419355,1672.3570967741935,1539.48,1795.18,1678.19,52.71683641200722,31
Jharkhand,Jamshedpur,Jamshedpur Market,Potato,2026-08-01,1464.6948387096775,1675.7848387096774,1573.6029032258066,1479.04,1694.71,1572.5,46.716452433345,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2023-01-01,3528.985161290323,4005.1477419354837,3783.4461290322583,3618.34,3941.62,3802.99,91.8812704047066,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2023-02-01,3454.259642857143,3920.3892857142855,3678.872142857143,3533.25,3863.81,3675.365,79.91350079963274,28
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2023-03-01,3301.5851612903225,3780.8777419354838,3536.7290322580648,3299.12,3823.08,3521.21,113.40299529715082,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2023-04-01,3148.776,3580.8903333333333,3365.9919999999997,3127.12,3567.18,3366.125,92.28268274055048,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2023-05-01,3007.7148387096777,3436.8809677419354,3222.562903225806,3093.12,3412.2,3218.16,85.48782916078552,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2023-06-01,2980.662333333333,3380.4263333333333,3162.0326666666665,2983.52,3312.68,3176.665,85.0769879309459,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2023-07-01,2939.8335483870965,3350.0693548387094,3143.414193548387,2949.78,3438.54,3134.07,118.24787870610878,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2023-08-01,3071.0574193548387,3501.4864516129032,3282.265161290323,3123.96,3494.74,3288.89,99.72183431495728,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2023-09-01,3204.5860000000002,3646.3686666666667,3423.0553333333332,3192.8,3608.89,3434.52,98.49702025016238,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2023-10-01,3366.0625806451612,3840.611935483871,3601.544193548387,3486.15,3806.92,3586.99,82.00166123415606,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2023-11-01,3537.066333333333,3997.927666666667,3755.2309999999998,3578.64,4074.63,3740.8450000000003,95.71007107855529,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2023-12-01,3561.9606451612904,4039.311935483871,3787.313870967742,3617.06,3913.51,3795.45,87.45392023526517,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2024-01-01,3569.153870967742,4083.2770967741935,3811.3954838709674,3577.9,4021.21,3811.33,105.93443358476361,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2024-02-01,3455.4558620689654,3949.3503448275865,3703.986896551724,3497.45,3902.59,3693.28,97.52923415583983,29
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2024-03-01,3323.0993548387096,3756.2245161290325,3537.7716129032256,3375.58,3712.06,3545.77,84.77729492015247,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2024-04-01,3149.8106666666667,3605.338666666667,3398.4413333333337,3155.9,3631.91,3389.71,110.20120143701205,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2024-05-01,3028.0538709677417,3423.782580645161,3226.056129032258,3056.18,3349.98,3252.57,88.49298584925317,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2024-06-01,2975.5493333333334,3390.191,3185.750666666667,3067.95,3334.31,3182.075,67.67078210915216,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2024-07-01,2970.3954838709674,3378.068064516129,3165.6551612903227,2951.34,3330.46,3152.58,90.88306805527516,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2024-08-01,3092.5551612903228,3513.4593548387097,3285.8503225806453,3102.28,3502.99,3271.9,100.69611020239279,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2024-09-01,3214.333,3669.6593333333335,3434.0266666666666,3212.22,3611.97,3448.21,110.15731410385196,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2024-10-01,3346.6806451612906,3837.505806451613,3606.230322580645,3438.99,3736.29,3602.84,72.7447618038063,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2024-11-01,3511.137,3972.5330000000004,3753.5330000000004,3536.52,3963.19,3767.56,110.3922975558313,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2024-12-01,3535.441612903226,4068.612258064516,3805.9603225806454,3607.27,4035.51,3828.75,104.94455337570314,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2025-01-01,3596.2248387096774,4097.5199999999995,3822.7690322580643,3589.35,4046.68,3831.03,108.79113877379413,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2025-02-01,3467.293214285714,3954.725357142857,3718.559642857143,3543.06,3999.8,3715.5150000000003,110.26992610667449,28
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2025-03-01,3318.984838709677,3779.8874193548386,3564.376774193548,3350.03,3793.26,3582.8,110.55228586170121,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2025-04-01,3174.237666666667,3610.9803333333334,3399.955,3209.24,3538.41,3400.59,87.11543719844283,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2025-05-01,3042.107096774194,3465.647419354839,3236.2767741935486,3032.11,3415.73,3220.72,89.75095284125932,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2025-06-01,2958.6683333333335,3389.0353333333333,3170.4443333333334,3000.87,3295.41,3175.2200000000003,76.95326336578361,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2025-07-01,2971.8993548387098,3383.6499999999996,3180.659032258064,2987.13,3405.69,3183.31,94.11741026876427,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2025-08-01,3039.306129032258,3490.930322580645,3270.1503225806455,3109.88,3501.94,3283.69,94.33510249756348,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2025-09-01,3219.851333333333,3662.682333333333,3444.469,3263.93,3635.29,3457.185,89.65035851419752,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2025-10-01,3411.901935483871,3883.4338709677418,3627.7948387096776,3399.09,3815.39,3632.15,98.1013901318753,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2025-11-01,3494.0443333333333,3982.8306666666667,3741.302,3566.85,3991.04,3737.51,90.16625794455558,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2025-12-01,3620.3996774193547,4114.322258064516,3855.202258064516,3673.33,4024.49,3845.5,77.23923418874975,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2026-01-01,3593.3551612903225,4102.673225806451,3845.4700000000003,3684.81,4175.69,3838.17,111.72942363883685,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2026-02-01,3493.2664285714286,3956.6060714285713,3727.7275,3511.99,3903.55,3721.27,94.41001718763951,28
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2026-03-01,3355.373870967742,3780.8493548387096,3569.3109677419357,3442.71,3687.57,3569.96,62.81502672422882,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2026-04-01,3198.1596666666665,3679.5543333333335,3431.2763333333332,3232.65,3588.57,3450.875,102.20758732492223,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2026-05-01,3089.5222580645163,3505.7754838709675,3300.004838709677,3144.07,3422.88,3322.67,83.32927140250962,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2026-06-01,2954.4396666666667,3383.8316666666665,3173.464333333333,3029.9,3364.23,3172.9849999999997,87.02221272848048,30
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2026-07-01,3002.394516129032,3449.146129032258,3222.1651612903224,3047.9,3337.07,3246.47,77.14577805993743,31
Jharkhand,Jamshedpur,Jamshedpur Market,Rice,2026-08-01,3072.284193548387,3491.764193548387,3284.445806451613,3068.09,3474.42,3257.86,94.7650595516508,31
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2023-01-01,1878.2096774193549,2132.5774193548386,2013.6851612903224,1910.63,2126.18,2020.74,53.081226616759565,31
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2023-02-01,1814.9775000000002,2053.6964285714284,1940.6353571428572,1856.04,2038.3,1939.455,42.533262145720876,28
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2023-03-01,1767.5109677419355,2010.9032258064517,1901.725806451613,1785.17,1976.06,1911.11,48.57975495850056,31
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2023-04-01,1728.1316666666667,1966.2163333333333,1839.2383333333335,1751.52,1955.82,1841.85,45.04430218346603,30
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2023-05-01,1732.0625806451615,1963.3003225806451,1847.6354838709676,1743.01,1985.86,1847.27,56.97845264300704,31
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2023-06-01,1752.7506666666666,2010.373,1887.4476666666667,1795.42,1991.25,1884.105,42.81788666557175,30
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2023-07-01,1805.2212903225807,2058.4064516129033,1932.28,1785.04,2052.36,1937.01,65.57958310327987,31
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2023-08-01,1900.9003225806453,2146.4067741935482,2021.5635483870967,1909.52,2117.02,2026.42,43.38787546065429,31
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2023-09-01,1938.8506666666667,2219.8483333333334,2080.242333333333,2005.4,2185.19,2075.3599999999997,46.750759955713825,30
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2023-10-01,1984.6141935483872,2257.3835483870967,2128.546451612903,2043.5,2232.9,2134.91,53.59548131129385,31
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2023-11-01,1995.1943333333334,2253.7546666666667,2127.8446666666664,2032.59,2223.39,2136.865,50.91084483976712,30
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2023-12-01,1962.486129032258,2242.27,2103.5225806451613,1997.79,2183.35,2118.57,48.163796844223164,31
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2024-01-01,1903.4774193548387,2156.171935483871,2030.1729032258065,1941.99,2186.2,2026.77,60.46378465349039,31
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2024-02-01,1820.3175862068965,2067.0958620689653,1941.7920689655173,1792.09,2058.06,1937.22,60.604605045403645,29
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2024-03-01,1788.6354838709676,2015.5587096774193,1900.388064516129,1799.69,2008.37,1888.6,51.53296759805673,31
Jharkhand,Jamshedpur,Jamshedpur Market,Tomato,2024-04-01,1732.849,1977.0383333333334,1860.4540000000002,1767.49,1949.48,1864.4850000000001,53.11196946724579,30
